pixel_id,lat,lon,min_lat,max_lat,min_lon,max_lon,MgO,Al2O3,SiO2,CaO,TiO2,FeO,K,Th,U,terrane,source
555,-25.0,122.5,-27.5,-22.5,120.0,125.0,5.9612,23.576,46.951,16.847,0.4254,5.8785,292.61,0.51085,0.13846,highlands,LP-GRS (Prettyman et al. 2006)
556,-25.0,127.5,-27.5,-22.5,125.0,130.0,3.9104,21.773999999999997,46.093,19.133,0.6139399999999999,5.8708,165.47,0.53362,0.14468,highlands,LP-GRS (Prettyman et al. 2006)
557,-25.0,132.5,-27.5,-22.5,130.0,135.0,7.9063,23.372,43.759,17.944,0.38738,4.5095,252.6,0.64401,0.17481,highlands,LP-GRS (Prettyman et al. 2006)
558,-25.0,137.5,-27.5,-22.5,135.0,140.0,6.9787,23.429,47.8,15.434,0.32697,4.3156,288.0,0.63155,0.17141,highlands,LP-GRS (Prettyman et al. 2006)
559,-25.0,142.5,-27.5,-22.5,140.0,145.0,8.3523,24.121,44.525,15.926000000000002,0.2530199999999999,4.2017,293.49,0.68865,0.187,highlands,LP-GRS (Prettyman et al. 2006)
560,-25.0,147.5,-27.5,-22.5,145.0,150.0,4.5115,28.896,41.8,18.717,0.38376,5.1142,495.79,0.69283,0.18814,highlands,LP-GRS (Prettyman et al. 2006)
561,-25.0,152.5,-27.5,-22.5,150.0,155.0,5.7669,32.739000000000004,41.109,15.068,0.31511,4.6235,747.85,0.86077,0.23399,highlands,LP-GRS (Prettyman et al. 2006)
562,-25.0,157.5,-27.5,-22.5,155.0,160.0,9.1113,23.447000000000003,46.864,15.049,0.10853,5.6723,489.08,1.2961,0.35283,highlands,LP-GRS (Prettyman et al. 2006)
563,-25.0,162.5,-27.5,-22.5,160.0,165.0,9.8045,23.347,44.98,16.149,0.46349,6.2524,788.82,1.6081,0.43801,highlands,LP-GRS (Prettyman et al. 2006)
564,-25.0,167.5,-27.5,-22.5,165.0,170.0,6.9075,22.132,45.78,15.759,0.78898,7.7418,901.87,2.1527,0.58669,highlands,LP-GRS (Prettyman et al. 2006)
565,-25.0,172.5,-27.5,-22.5,170.0,175.0,6.8676,25.502,44.875,14.335,0.38388,7.4055,1072.3,2.6319,0.71752,highlands,LP-GRS (Prettyman et al. 2006)
566,-25.0,177.5,-27.5,-22.5,175.0,180.0,9.7816,18.796,45.605,18.396,0.4597699999999999,7.9029,1057.0,2.6421,0.72028,highlands,LP-GRS (Prettyman et al. 2006)
567,-20.0,-177.5,-22.5,-17.5,-180.0,-175.0,5.781,20.754,47.959,16.551,0.7947,6.726,841.51,1.6556,0.45097,highlands,LP-GRS (Prettyman et al. 2006)
568,-20.0,-172.5,-22.5,-17.5,-175.0,-170.0,7.976800000000001,23.552999999999997,45.389,16.218,0.0,5.83,695.33,1.6298,0.44394,highlands,LP-GRS (Prettyman et al. 2006)
569,-20.0,-167.5,-22.5,-17.5,-170.0,-165.0,5.2685,18.041,47.370000000000005,19.657,0.0,6.5441,704.34,1.1763,0.32014,highlands,LP-GRS (Prettyman et al. 2006)
570,-20.0,-162.5,-22.5,-17.5,-165.0,-160.0,3.5776000000000003,28.32,44.071,16.977,0.42065,4.7466,615.7,0.90522,0.24612,highlands,LP-GRS (Prettyman et al. 2006)
571,-20.0,-157.5,-22.5,-17.5,-160.0,-155.0,8.7225,23.719,42.68,17.463,0.40815,4.820399999999999,261.4,0.78472,0.21323,highlands,LP-GRS (Prettyman et al. 2006)
572,-20.0,-152.5,-22.5,-17.5,-155.0,-150.0,5.7090000000000005,20.872,46.075,18.49,0.19365,6.3191999999999995,377.72,0.7745,0.21044,highlands,LP-GRS (Prettyman et al. 2006)
573,-20.0,-147.5,-22.5,-17.5,-150.0,-145.0,5.652,22.186,47.475,17.579,0.2506,4.6854,382.49,0.82112,0.22317,highlands,LP-GRS (Prettyman et al. 2006)
574,-20.0,-142.5,-22.5,-17.5,-145.0,-140.0,6.6913,28.155,41.819,16.209,0.39822,4.7249,349.89,0.62495,0.16961,highlands,LP-GRS (Prettyman et al. 2006)
575,-20.0,-137.5,-22.5,-17.5,-140.0,-135.0,5.2554,27.151999999999997,45.157,14.533,0.22181,4.7495,207.22,0.58147,0.15774,highlands,LP-GRS (Prettyman et al. 2006)
576,-20.0,-132.5,-22.5,-17.5,-135.0,-130.0,5.4371,26.673,45.902,14.825,0.29941,3.7622,341.7,0.64817,0.17595,highlands,LP-GRS (Prettyman et al. 2006)
577,-20.0,-127.5,-22.5,-17.5,-130.0,-125.0,1.5732,31.044,40.958,15.246,0.6823100000000001,4.7945,251.02,0.60835,0.16508,highlands,LP-GRS (Prettyman et al. 2006)
578,-20.0,-122.5,-22.5,-17.5,-125.0,-120.0,3.3015000000000003,29.181,45.429,14.957,0.22353,3.1304,316.81,0.52803,0.14315,highlands,LP-GRS (Prettyman et al. 2006)
579,-20.0,-117.5,-22.5,-17.5,-120.0,-115.0,3.4595,25.9,47.696,14.939,0.40874,4.4609000000000005,157.03,0.42311,0.11451,highlands,LP-GRS (Prettyman et al. 2006)
580,-20.0,-112.5,-22.5,-17.5,-115.0,-110.0,9.2757,27.017000000000003,40.265,15.938,0.16197,3.918,75.235,0.19984,0.053557,highlands,LP-GRS (Prettyman et al. 2006)
581,-20.0,-107.5,-22.5,-17.5,-110.0,-105.0,7.3798,27.689000000000004,41.774,14.716,0.26037,3.9923,127.35,0.10736,0.028309,highlands,LP-GRS (Prettyman et al. 2006)
582,-20.0,-102.5,-22.5,-17.5,-105.0,-100.0,3.5504,29.638,44.261,16.204,0.1585,4.045,239.99,0.27322,0.07359,highlands,LP-GRS (Prettyman et al. 2006)
583,-20.0,-97.5,-22.5,-17.5,-100.0,-95.0,2.4021,23.863,45.333,14.845,1.4248,6.1573,412.84,0.45133,0.12221,highlands,LP-GRS (Prettyman et al. 2006)
584,-20.0,-92.5,-22.5,-17.5,-95.0,-90.0,3.7207,20.167,46.422999999999995,15.359,1.1151,6.8373,313.38,0.38358,0.10372,highlands,LP-GRS (Prettyman et al. 2006)
585,-20.0,-87.5,-22.5,-17.5,-90.0,-85.0,1.9321,28.635,43.335,15.87,0.99219,4.4931,263.1,0.25512,0.068649,highlands,LP-GRS (Prettyman et al. 2006)
586,-20.0,-82.5,-22.5,-17.5,-85.0,-80.0,5.3651,24.769,44.766,15.772,0.6597000000000001,5.0121,175.24,0.2819,0.07596,highlands,LP-GRS (Prettyman et al. 2006)
587,-20.0,-77.5,-22.5,-17.5,-80.0,-75.0,8.2806,23.909,45.988,14.624,0.6049,5.4453000000000005,0.0,0.54243,0.14708,highlands,LP-GRS (Prettyman et al. 2006)
588,-20.0,-72.5,-22.5,-17.5,-75.0,-70.0,7.7833,28.627,46.948,13.232,0.026275,4.5853,215.23,0.67327,0.1828,highlands,LP-GRS (Prettyman et al. 2006)
589,-20.0,-67.5,-22.5,-17.5,-70.0,-65.0,7.8163,27.469,44.956,14.226,0.3664199999999999,5.1573,449.45,1.0823,0.29447,highlands,LP-GRS (Prettyman et al. 2006)
590,-20.0,-62.5,-22.5,-17.5,-65.0,-60.0,5.900600000000001,30.845,41.83,15.512999999999998,0.9603,5.1949000000000005,930.92,1.9377,0.52801,highlands,LP-GRS (Prettyman et al. 2006)
591,-20.0,-57.5,-22.5,-17.5,-60.0,-55.0,8.3422,26.392,43.714,16.151,0.32904,6.8507,1219.6,2.7784,0.75751,highlands,LP-GRS (Prettyman et al. 2006)
592,-20.0,-52.5,-22.5,-17.5,-55.0,-50.0,8.4465,22.119,44.235,16.991999999999997,1.0007,8.4983,1337.0,3.2014,0.87299,mare,LP-GRS (Prettyman et al. 2006)
593,-20.0,-47.5,-22.5,-17.5,-50.0,-45.0,8.4787,22.553,43.275000000000006,18.136,1.2839,8.9447,1435.4,3.2032,0.87347,mare,LP-GRS (Prettyman et al. 2006)
594,-20.0,-42.5,-22.5,-17.5,-45.0,-40.0,10.523,19.505,37.565,13.771,2.6037999999999997,13.209,1319.6,3.1462,0.8579,mare,LP-GRS (Prettyman et al. 2006)
595,-20.0,-37.5,-22.5,-17.5,-40.0,-35.0,8.6594,14.037,43.288,14.783,2.1047,15.301,1352.1,2.6948,0.73468,mare,LP-GRS (Prettyman et al. 2006)
596,-20.0,-32.5,-22.5,-17.5,-35.0,-30.0,10.319,11.547,43.642,17.677,3.1133,15.375,1865.4,3.6251,0.98865,kreep,LP-GRS (Prettyman et al. 2006)
597,-20.0,-27.5,-22.5,-17.5,-30.0,-25.0,9.577,18.627,44.189,16.411,2.402,13.789,2403.8,4.6599,1.2712,kreep,LP-GRS (Prettyman et al. 2006)
598,-20.0,-22.5,-22.5,-17.5,-25.0,-20.0,11.092,16.619999999999997,41.831,17.912,3.0989,14.446,2431.9,5.7737,1.5752,kreep,LP-GRS (Prettyman et al. 2006)
599,-20.0,-17.5,-22.5,-17.5,-20.0,-15.0,9.2722,14.808,37.573,18.244,4.1892,16.546,2548.2,5.7918,1.5802,kreep,LP-GRS (Prettyman et al. 2006)
600,-20.0,-12.5,-22.5,-17.5,-15.0,-10.0,9.7793,15.244,41.0,18.845,2.9165,14.044,2252.7,5.5586,1.5165,kreep,LP-GRS (Prettyman et al. 2006)
601,-20.0,-7.5,-22.5,-17.5,-10.0,-5.0,8.5491,19.812,43.533,16.174,1.7068,12.624,2261.8,4.991,1.3615,kreep,LP-GRS (Prettyman et al. 2006)
602,-20.0,-2.5,-22.5,-17.5,-5.0,0.0,15.701,22.714,42.268,14.573,1.0081,7.0796,1374.3,3.6539,0.99653,kreep,LP-GRS (Prettyman et al. 2006)
603,-20.0,2.5,-22.5,-17.5,0.0,5.0,9.3517,23.015,43.61,17.737,0.34768,7.2319,1279.7,3.1329,0.85429,highlands,LP-GRS (Prettyman et al. 2006)
604,-20.0,7.5,-22.5,-17.5,5.0,10.0,9.9662,20.726,43.5,19.116,0.64232,6.1088000000000005,1136.7,2.6602,0.72523,highlands,LP-GRS (Prettyman et al. 2006)
605,-20.0,12.5,-22.5,-17.5,10.0,15.0,7.7894,24.678,44.463,16.531000000000002,0.72018,5.3035,936.32,2.1635,0.58965,highlands,LP-GRS (Prettyman et al. 2006)
606,-20.0,17.5,-22.5,-17.5,15.0,20.0,10.118,24.078,45.358,15.581,0.2282199999999999,5.6178,627.55,1.5365,0.41846,highlands,LP-GRS (Prettyman et al. 2006)
607,-20.0,22.5,-22.5,-17.5,20.0,25.0,8.0299,29.976000000000003,42.994,14.13,0.38029,4.9737,562.26,1.5506,0.42231,highlands,LP-GRS (Prettyman et al. 2006)
608,-20.0,27.5,-22.5,-17.5,25.0,30.0,9.7893,24.537,43.361,14.761,1.0967,5.9994,401.95,1.4574,0.39686,highlands,LP-GRS (Prettyman et al. 2006)
609,-20.0,32.5,-22.5,-17.5,30.0,35.0,11.448,20.457,41.669,15.762,0.8645200000000001,8.6455,459.61,1.4725,0.40099,mare,LP-GRS (Prettyman et al. 2006)
610,-20.0,37.5,-22.5,-17.5,35.0,40.0,7.3348,22.222,41.49,17.443,0.94419,9.3229,576.2,1.4372,0.39134,mare,LP-GRS (Prettyman et al. 2006)
611,-20.0,42.5,-22.5,-17.5,40.0,45.0,6.7804,16.32,49.353,16.414,0.8893699999999999,8.8711,661.76,1.3321,0.36268,mare,LP-GRS (Prettyman et al. 2006)
612,-20.0,47.5,-22.5,-17.5,45.0,50.0,6.3346,24.367,44.529999999999994,14.386,0.58809,9.2714,600.12,1.0154,0.27621,mare,LP-GRS (Prettyman et al. 2006)
613,-20.0,52.5,-22.5,-17.5,50.0,55.0,8.5001,18.007,42.323,15.247,1.5880999999999998,10.88,523.12,0.79075,0.21488,mare,LP-GRS (Prettyman et al. 2006)
614,-20.0,57.5,-22.5,-17.5,55.0,60.0,9.2121,23.592,44.722,14.654,0.62603,8.4397,456.44,0.66914,0.18168,mare,LP-GRS (Prettyman et al. 2006)
615,-20.0,62.5,-22.5,-17.5,60.0,65.0,10.155,22.109,44.917,13.712,0.37515,8.2414,438.75,0.91172,0.2479,highlands,LP-GRS (Prettyman et al. 2006)
616,-20.0,67.5,-22.5,-17.5,65.0,70.0,11.141,21.125,45.023,14.327000000000002,0.478,8.0876,464.53,1.1767,0.32025,highlands,LP-GRS (Prettyman et al. 2006)
617,-20.0,72.5,-22.5,-17.5,70.0,75.0,8.2624,18.496,44.701,19.085,0.27815,7.8541,574.96,0.96738,0.26309,highlands,LP-GRS (Prettyman et al. 2006)
618,-20.0,77.5,-22.5,-17.5,75.0,80.0,8.970400000000001,24.664,43.425999999999995,16.628999999999998,0.62649,4.9478,346.09,0.82897,0.22531,highlands,LP-GRS (Prettyman et al. 2006)
619,-20.0,82.5,-22.5,-17.5,80.0,85.0,8.8668,23.824,43.608,17.06,0.46179,5.4963999999999995,239.92,0.89394,0.24305,highlands,LP-GRS (Prettyman et al. 2006)
620,-20.0,87.5,-22.5,-17.5,85.0,90.0,8.8995,25.585,42.763,15.834,0.73584,5.4074,340.09,0.83922,0.22811,highlands,LP-GRS (Prettyman et al. 2006)
621,-20.0,92.5,-22.5,-17.5,90.0,95.0,7.9487,23.639,44.25,16.482,0.44546,5.353800000000001,300.4,0.56604,0.15353,highlands,LP-GRS (Prettyman et al. 2006)
622,-20.0,97.5,-22.5,-17.5,95.0,100.0,8.8325,22.252,45.48,17.191000000000003,0.32259,5.2337,230.44,0.5339,0.14476,highlands,LP-GRS (Prettyman et al. 2006)
623,-20.0,102.5,-22.5,-17.5,100.0,105.0,4.8629999999999995,27.833,44.819,14.386,0.73003,5.358099999999999,342.33,0.55703,0.15107,highlands,LP-GRS (Prettyman et al. 2006)
624,-20.0,107.5,-22.5,-17.5,105.0,110.0,9.0793,24.148,47.243,13.399,0.34491,5.8406,207.82,0.58659,0.15914,highlands,LP-GRS (Prettyman et al. 2006)
625,-20.0,112.5,-22.5,-17.5,110.0,115.0,5.9782,26.792,41.113,17.471,0.68601,6.7924,435.54,0.42795,0.11583,highlands,LP-GRS (Prettyman et al. 2006)
626,-20.0,117.5,-22.5,-17.5,115.0,120.0,8.1123,22.506,47.097,16.43,0.15372,5.8134,189.17,0.31824,0.085878,highlands,LP-GRS (Prettyman et al. 2006)
627,-20.0,122.5,-22.5,-17.5,120.0,125.0,6.8729,27.458,45.391,15.116,0.0,4.9585,392.38,0.35422,0.095702,highlands,LP-GRS (Prettyman et al. 2006)
628,-20.0,127.5,-22.5,-17.5,125.0,130.0,4.6457,20.413,45.908,17.209,0.42123,6.7109000000000005,399.13,0.48871,0.13242,highlands,LP-GRS (Prettyman et al. 2006)
629,-20.0,132.5,-22.5,-17.5,130.0,135.0,5.9319999999999995,25.909,44.571,15.251,0.18712,4.9366,250.27,0.55819,0.15138,highlands,LP-GRS (Prettyman et al. 2006)
630,-20.0,137.5,-22.5,-17.5,135.0,140.0,7.968500000000001,23.843,44.822,15.562,0.19511,4.6125,303.29,0.54523,0.14785,highlands,LP-GRS (Prettyman et al. 2006)
631,-20.0,142.5,-22.5,-17.5,140.0,145.0,9.2286,22.697,45.283,16.55,0.0,4.7682,269.6,0.83003,0.2256,highlands,LP-GRS (Prettyman et al. 2006)
632,-20.0,147.5,-22.5,-17.5,145.0,150.0,5.2818,23.368,49.278,16.73,0.22097,4.4437,486.61,0.74923,0.20354,highlands,LP-GRS (Prettyman et al. 2006)
633,-20.0,152.5,-22.5,-17.5,150.0,155.0,7.517600000000001,25.643,45.529,16.124,0.0,4.3249,525.57,1.0909,0.29681,highlands,LP-GRS (Prettyman et al. 2006)
634,-20.0,157.5,-22.5,-17.5,155.0,160.0,5.9094,29.364,44.933,13.923,0.0274659999999999,5.4966,605.13,1.1839,0.32219,highlands,LP-GRS (Prettyman et al. 2006)
635,-20.0,162.5,-22.5,-17.5,160.0,165.0,6.485399999999999,21.852,48.446,16.399,0.38969,6.2612000000000005,588.82,1.6372,0.44595,highlands,LP-GRS (Prettyman et al. 2006)
636,-20.0,167.5,-22.5,-17.5,165.0,170.0,4.7723,20.783,47.403,19.478,0.51963,6.5884,680.21,1.3148,0.35794,highlands,LP-GRS (Prettyman et al. 2006)
637,-20.0,172.5,-22.5,-17.5,170.0,175.0,5.7398,22.108,48.903,16.352,0.2676,6.0104,723.5,1.5737,0.42862,highlands,LP-GRS (Prettyman et al. 2006)
638,-20.0,177.5,-22.5,-17.5,175.0,180.0,6.6154,26.063,46.239999999999995,15.073,0.0,5.9864,922.85,1.5772,0.42957,highlands,LP-GRS (Prettyman et al. 2006)
639,-15.0,-177.5,-17.5,-12.5,-180.0,-175.0,7.1315,23.327,44.515,17.523,0.53105,5.2739,431.6,1.0516,0.28608,highlands,LP-GRS (Prettyman et al. 2006)
640,-15.0,-172.5,-17.5,-12.5,-175.0,-170.0,7.120500000000001,23.732,43.837,17.000999999999998,0.18133,5.3662,265.3,1.0448,0.28423,highlands,LP-GRS (Prettyman et al. 2006)
641,-15.0,-167.5,-17.5,-12.5,-170.0,-165.0,5.935300000000001,23.518,44.847,16.875,0.26029,4.9818,375.91,0.75376,0.20478,highlands,LP-GRS (Prettyman et al. 2006)
642,-15.0,-162.5,-17.5,-12.5,-165.0,-160.0,4.6049,22.096,47.827,18.352,0.11767,4.948799999999999,241.24,0.61603,0.16718,highlands,LP-GRS (Prettyman et al. 2006)
643,-15.0,-157.5,-17.5,-12.5,-160.0,-155.0,2.5911,28.842,41.408,17.673,0.32058,5.1527,360.38,0.58598,0.15897,highlands,LP-GRS (Prettyman et al. 2006)
644,-15.0,-152.5,-17.5,-12.5,-155.0,-150.0,6.0421000000000005,25.72,45.236,14.211,0.4408999999999999,4.535299999999999,290.99,0.46411,0.1257,highlands,LP-GRS (Prettyman et al. 2006)
645,-15.0,-147.5,-17.5,-12.5,-150.0,-145.0,3.6387,21.876,47.676,16.781,0.47736,4.7258,431.52,0.54084,0.14665,highlands,LP-GRS (Prettyman et al. 2006)
646,-15.0,-142.5,-17.5,-12.5,-145.0,-140.0,4.274,27.31,44.47,15.339,0.2981,4.3002,305.71,0.52536,0.14242,highlands,LP-GRS (Prettyman et al. 2006)
647,-15.0,-137.5,-17.5,-12.5,-140.0,-135.0,4.196400000000001,25.658,43.242999999999995,18.388,0.21535,4.7308,293.86,0.54743,0.14845,highlands,LP-GRS (Prettyman et al. 2006)
648,-15.0,-132.5,-17.5,-12.5,-135.0,-130.0,3.088,32.372,44.619,12.694,0.30991,4.023000000000001,186.28,0.38839,0.10503,highlands,LP-GRS (Prettyman et al. 2006)
649,-15.0,-127.5,-17.5,-12.5,-130.0,-125.0,8.4785,24.466,46.061,14.821000000000002,0.068186,3.745600000000001,27.786,0.35833,0.096825,highlands,LP-GRS (Prettyman et al. 2006)
650,-15.0,-122.5,-17.5,-12.5,-125.0,-120.0,4.4455,26.057999999999996,44.559,16.991999999999997,0.17016,4.666300000000001,162.12,0.3969,0.10735,highlands,LP-GRS (Prettyman et al. 2006)
651,-15.0,-117.5,-17.5,-12.5,-120.0,-115.0,3.4987,25.138,44.558,19.022,0.4426,3.699100000000001,207.78,0.4811,0.13034,highlands,LP-GRS (Prettyman et al. 2006)
652,-15.0,-112.5,-17.5,-12.5,-115.0,-110.0,4.1157,28.331,41.92,17.326,0.15289,4.9142,245.29,0.25134,0.067616,highlands,LP-GRS (Prettyman et al. 2006)
653,-15.0,-107.5,-17.5,-12.5,-110.0,-105.0,4.8354,24.13,44.448,17.599,0.075325,4.5653,177.78,0.29303,0.078997,highlands,LP-GRS (Prettyman et al. 2006)
654,-15.0,-102.5,-17.5,-12.5,-105.0,-100.0,4.6509,27.607,42.855,16.169,0.41288,4.2741,309.57,0.25823,0.069497,highlands,LP-GRS (Prettyman et al. 2006)
655,-15.0,-97.5,-17.5,-12.5,-100.0,-95.0,4.3972999999999995,24.604,45.555,15.913,0.51847,4.9999,252.86,0.33878,0.091486,highlands,LP-GRS (Prettyman et al. 2006)
656,-15.0,-92.5,-17.5,-12.5,-95.0,-90.0,3.9033,23.703,47.214,15.310000000000002,0.73395,5.2269000000000005,429.51,0.16364,0.043674,highlands,LP-GRS (Prettyman et al. 2006)
657,-15.0,-87.5,-17.5,-12.5,-90.0,-85.0,3.083,28.175,44.101,15.496,0.64684,4.9305,263.15,0.38899,0.1052,highlands,LP-GRS (Prettyman et al. 2006)
658,-15.0,-82.5,-17.5,-12.5,-85.0,-80.0,4.9268,25.045,46.48,14.717,0.5357,5.557,150.05,0.31422,0.084783,highlands,LP-GRS (Prettyman et al. 2006)
659,-15.0,-77.5,-17.5,-12.5,-80.0,-75.0,5.4829,28.458,44.927,14.613,0.4491199999999999,4.966,388.89,0.43125,0.11673,highlands,LP-GRS (Prettyman et al. 2006)
660,-15.0,-72.5,-17.5,-12.5,-75.0,-70.0,5.8524,25.773000000000003,45.267,17.266000000000002,0.18824,5.2118,511.47,0.94327,0.25651,highlands,LP-GRS (Prettyman et al. 2006)
661,-15.0,-67.5,-17.5,-12.5,-70.0,-65.0,9.8042,24.922,43.082,15.984000000000002,0.2262199999999999,6.0598,603.17,1.4429,0.39291,highlands,LP-GRS (Prettyman et al. 2006)
662,-15.0,-62.5,-17.5,-12.5,-65.0,-60.0,7.9308,26.39,45.155,16.253999999999998,0.5443800000000001,5.9463,1008.8,2.569,0.70035,highlands,LP-GRS (Prettyman et al. 2006)
663,-15.0,-57.5,-17.5,-12.5,-60.0,-55.0,9.0076,25.423,41.258,15.17,1.0861,9.0005,1484.7,3.6894,1.0062,kreep,LP-GRS (Prettyman et al. 2006)
664,-15.0,-52.5,-17.5,-12.5,-55.0,-50.0,8.8875,19.913,41.15,17.149,1.7212,12.427,1852.3,4.4152,1.2043,kreep,LP-GRS (Prettyman et al. 2006)
665,-15.0,-47.5,-17.5,-12.5,-50.0,-45.0,9.8988,16.029,44.137,19.285,1.3566,12.108,1992.1,4.9781,1.358,kreep,LP-GRS (Prettyman et al. 2006)
666,-15.0,-42.5,-17.5,-12.5,-45.0,-40.0,9.1825,23.198,42.346,14.356,2.1773,12.229,2071.2,4.9388,1.3473,kreep,LP-GRS (Prettyman et al. 2006)
667,-15.0,-37.5,-17.5,-12.5,-40.0,-35.0,7.649,19.732,38.258,15.024,3.2311,16.147,1779.9,4.0084,1.0933,kreep,LP-GRS (Prettyman et al. 2006)
668,-15.0,-32.5,-17.5,-12.5,-35.0,-30.0,10.533,14.966,37.889,14.186000000000002,3.4570999999999996,19.026,1789.8,4.0398,1.1019,kreep,LP-GRS (Prettyman et al. 2006)
669,-15.0,-27.5,-17.5,-12.5,-30.0,-25.0,11.484,14.457999999999998,37.892,16.819,3.6307,17.625,2119.7,4.8753,1.33,kreep,LP-GRS (Prettyman et al. 2006)
670,-15.0,-22.5,-17.5,-12.5,-25.0,-20.0,10.052,18.498,37.375,17.137,3.5576999999999996,16.124,2599.9,6.0586,1.653,kreep,LP-GRS (Prettyman et al. 2006)
671,-15.0,-17.5,-17.5,-12.5,-20.0,-15.0,12.723,14.328,39.037,17.82,2.2846,17.683,2446.7,6.8768,1.8764,kreep,LP-GRS (Prettyman et al. 2006)
672,-15.0,-12.5,-17.5,-12.5,-15.0,-10.0,7.6864,20.931,38.23,14.906,3.5410999999999997,14.159,2787.8,7.1196,1.9426,kreep,LP-GRS (Prettyman et al. 2006)
673,-15.0,-7.5,-17.5,-12.5,-10.0,-5.0,9.3266,18.749,39.066,19.27,2.1898,13.716,2591.1,6.794,1.8538,kreep,LP-GRS (Prettyman et al. 2006)
674,-15.0,-2.5,-17.5,-12.5,-5.0,0.0,9.0953,26.886,39.285,16.197,0.79253,10.133,2073.1,4.786,1.3056,kreep,LP-GRS (Prettyman et al. 2006)
675,-15.0,2.5,-17.5,-12.5,0.0,5.0,8.9509,25.651000000000003,42.884,17.150000000000002,0.73384,6.4223,1608.7,3.733,1.0181,kreep,LP-GRS (Prettyman et al. 2006)
676,-15.0,7.5,-17.5,-12.5,5.0,10.0,9.6325,24.769,39.765,18.151,0.64783,6.494400000000001,1263.1,2.7638,0.75353,highlands,LP-GRS (Prettyman et al. 2006)
677,-15.0,12.5,-17.5,-12.5,10.0,15.0,6.9272,22.288,46.556999999999995,18.119,0.18997,5.4237,1059.3,2.1982,0.59911,highlands,LP-GRS (Prettyman et al. 2006)
678,-15.0,17.5,-17.5,-12.5,15.0,20.0,5.8776,27.58,44.646,15.78,1.0083,5.0844000000000005,747.71,1.4956,0.4073,highlands,LP-GRS (Prettyman et al. 2006)
679,-15.0,22.5,-17.5,-12.5,20.0,25.0,6.094,28.883,43.601,15.840000000000002,1.0174,4.9048,612.8,0.93153,0.25331,highlands,LP-GRS (Prettyman et al. 2006)
680,-15.0,27.5,-17.5,-12.5,25.0,30.0,9.7215,21.696,44.376,15.775,0.99937,6.8904000000000005,621.95,1.2427,0.33827,highlands,LP-GRS (Prettyman et al. 2006)
681,-15.0,32.5,-17.5,-12.5,30.0,35.0,11.129,18.729000000000003,40.683,13.136,2.0906,10.024,452.08,1.3463,0.36655,mare,LP-GRS (Prettyman et al. 2006)
682,-15.0,37.5,-17.5,-12.5,35.0,40.0,9.6514,16.147,43.674,14.836,1.7319999999999998,10.836,566.46,1.2824,0.34908,mare,LP-GRS (Prettyman et al. 2006)
683,-15.0,42.5,-17.5,-12.5,40.0,45.0,9.1557,24.219,44.181,15.143999999999998,0.71855,8.890099999999999,617.37,1.0227,0.27821,mare,LP-GRS (Prettyman et al. 2006)
684,-15.0,47.5,-17.5,-12.5,45.0,50.0,9.5724,18.566,45.152,16.209,1.382,9.8487,563.1,1.0359,0.2818,mare,LP-GRS (Prettyman et al. 2006)
685,-15.0,52.5,-17.5,-12.5,50.0,55.0,10.546,14.112,45.198,14.893,1.4755,11.468,595.53,1.3794,0.37558,mare,LP-GRS (Prettyman et al. 2006)
686,-15.0,57.5,-17.5,-12.5,55.0,60.0,8.2498,24.322,42.868,13.630999999999998,1.113,9.933,714.86,1.2588,0.34267,mare,LP-GRS (Prettyman et al. 2006)
687,-15.0,62.5,-17.5,-12.5,60.0,65.0,11.137,17.892,46.013,14.869,1.2761,8.0805,581.3,1.5524,0.4228,mare,LP-GRS (Prettyman et al. 2006)
688,-15.0,67.5,-17.5,-12.5,65.0,70.0,10.024,17.492,43.681,18.644,0.57424,8.5445,680.56,1.6861,0.45929,mare,LP-GRS (Prettyman et al. 2006)
689,-15.0,72.5,-17.5,-12.5,70.0,75.0,8.1614,18.892999999999997,47.55,15.384,0.8488000000000001,8.0317,728.29,1.2995,0.35377,mare,LP-GRS (Prettyman et al. 2006)
690,-15.0,77.5,-17.5,-12.5,75.0,80.0,6.5148,23.047,45.717,17.945,0.30589,6.626,657.54,0.93048,0.25302,highlands,LP-GRS (Prettyman et al. 2006)
691,-15.0,82.5,-17.5,-12.5,80.0,85.0,9.7318,25.357000000000003,43.358,15.393,0.19114,5.5627,296.98,0.68796,0.18681,highlands,LP-GRS (Prettyman et al. 2006)
692,-15.0,87.5,-17.5,-12.5,85.0,90.0,9.0323,25.69,43.648,16.011,0.32057,5.6263,457.0,0.57644,0.15637,highlands,LP-GRS (Prettyman et al. 2006)
693,-15.0,92.5,-17.5,-12.5,90.0,95.0,6.252000000000001,24.113,46.437,17.128,0.06537,5.4266000000000005,369.71,0.53856,0.14603,highlands,LP-GRS (Prettyman et al. 2006)
694,-15.0,97.5,-17.5,-12.5,95.0,100.0,9.7628,28.775,42.636,12.873,0.20777,4.7541,301.81,0.56447,0.1531,highlands,LP-GRS (Prettyman et al. 2006)
695,-15.0,102.5,-17.5,-12.5,100.0,105.0,5.092300000000001,20.758,49.279,15.734,1.0271,5.7666,420.58,0.54901,0.14888,highlands,LP-GRS (Prettyman et al. 2006)
696,-15.0,107.5,-17.5,-12.5,105.0,110.0,8.321399999999999,25.429,45.741,14.653,0.2441299999999999,5.3615,143.82,0.58051,0.15748,highlands,LP-GRS (Prettyman et al. 2006)
