lat,lon,terrane,FeO,TiO2,Al2O3,CaO,MgO,SiO2,K,Th,U,PC1,PC2,PC3,I_FeTi,I_AlCa,I_KREEP,alloy_family,process_route,blend_window,confidence
28.0,-101.0,highlands,4.8813,0.50139,21.701,16.587,4.2965,51.827,807.08,1.0583,0.2879,-0.9032152236800456,-0.49140445991732623,-0.006762356032579721,0.08571708842955283,0.5176198981226934,0.08812109232150298,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-99.0,highlands,3.5419,0.65382,20.633000000000003,20.722,7.1482,44.489,277.49,1.3949,0.37981,-1.059300220133776,0.5197971394672888,0.41965322004486205,0.07281025041274049,0.6264428774653577,0.05395372251120085,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-97.0,highlands,4.2101,0.50139,25.790000000000003,14.836,7.581799999999999,43.929,793.42,1.1346,0.30874,-0.6674502573131015,0.6545410108875523,0.08689319285964525,0.07355195865157985,0.6063299225052992,0.09014458316088625,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-95.0,highlands,3.2717000000000005,1.9932,28.914,15.679000000000002,5.7126,41.898,522.68,1.5753,0.42905,-0.1564515795437067,0.7210211599281173,1.8114627860373267,0.10861813586471564,0.6493948476030653,0.08421548836283593,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-93.0,highlands,5.515,0.1295,14.055,20.796,8.2082,50.370000000000005,617.29,1.8114,0.49352,-1.3942733087552335,-0.14828712454604004,-1.9474245523941727,0.08475508258375461,0.4860141228865022,0.1030444706707064,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-91.0,highlands,6.2483,0.76144,29.245,9.2757,7.623399999999999,44.313,579.83,1.9689,0.53649,0.33401431945568194,0.9375535810293599,0.43770429263189875,0.11901656018015468,0.5679440995740654,0.1063693837721979,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-89.0,highlands,7.861400000000001,0.50139,21.005,18.59,10.181,39.77,823.01,2.1512,0.58627,0.33391154236623527,0.551838669386512,-0.6297127647694934,0.13542599454347107,0.5648951911884073,0.13652887719723536,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-87.0,mare,8.0889,1.4214,29.884,9.9264,8.1004,45.239,1111.5,2.5989,0.70849,1.3924675198692895,0.77225219220696,0.6019008988062057,0.16469741592899434,0.570148416060898,0.18224833356681244,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
28.0,-85.0,highlands,7.091799999999999,0.63215,20.682,14.826,6.2927,47.096,1100.5,2.542,0.69297,0.4293903124806892,-0.11459678899464344,-0.37551394741545047,0.12075881074397261,0.5114561002972622,0.1787946518890601,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-83.0,mare,11.735,1.8978,10.929,17.765,7.3261,41.157,1278.3,2.8795,0.7851,2.1485713000458726,-0.22086673925550246,-0.0002502948451946193,0.2430064537998082,0.426447971583311,0.20961692732493079,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
28.0,-81.0,mare,13.919999999999998,3.0843,1.9622,21.837,5.1752,44.892,1447.0,3.2027,0.87334,3.0399814170998614,-1.5093437075893001,-0.5429829293309403,0.3185063876136498,0.3598391828089879,0.23898984017841848,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
28.0,-79.0,highlands,16.302,0.16638,6.537800000000001,19.755,6.1575,49.669,1347.7,2.5474,0.69444,0.6429309507530248,-1.481738132557473,-2.9488769349519264,0.26771445580837394,0.36552785390259646,0.20172411365392293,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
28.0,-77.0,kreep,13.581,3.758,10.973,16.156000000000002,13.236,37.481,1044.0,3.7163,1.0135,3.1692007152574106,0.8533296416039235,0.47566654057623764,0.33865499212718553,0.39023560900365334,0.22404652104430675,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-75.0,kreep,11.435,2.5749,19.43,11.336,11.775,41.107,1581.0,3.6884,1.0059,2.921044201587473,0.9024760825747448,0.35863554608010334,0.2532367682271612,0.4555436040752381,0.27215538627737856,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-73.0,kreep,12.964,1.8329,16.285,19.83,12.847,36.512,1551.3,4.2153,1.1498,2.7737595736923204,0.5019033858496353,-0.345493394659428,0.2546309709760513,0.5191395062139704,0.29206280148601643,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-71.0,kreep,17.026,3.4519,12.243,13.577,0.97494,50.535,2140.7,4.2803,1.1675,2.951397419805754,-3.4540760534965793,0.49073648217567717,0.3734615464590449,0.31347860137880096,0.3489714995826064,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-69.0,kreep,19.033,2.4918,10.025,14.012,7.209799999999999,42.364,1899.9,4.4032,1.2011,3.635234054759474,-0.5729462957415205,-0.43871387579795046,0.3804879570464398,0.3523504686240981,0.33214211446444525,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-67.0,kreep,22.006,3.8717,4.2204,17.822,12.316,40.183,1453.2,4.186,1.1418,4.1596281519870955,-0.03697933680249181,-0.4873222352564614,0.48696625766056273,0.34027558896943866,0.2817967660366631,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-65.0,kreep,20.066,7.2639,2.8806,12.066,12.058,35.351,1404.9,3.8318,1.0451,4.893422839722223,0.4000539015386543,0.2566695131089858,0.5670408741640663,0.18994139684918593,0.2621473611768377,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-63.0,kreep,21.478,6.0465,9.6188,10.361,9.4822,40.183,1522.6,3.6765,1.0027,4.352820076449847,0.33915384746958915,0.6600616317052268,0.5507856132080624,0.29812122738446456,0.2662835359521994,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-61.0,kreep,24.518,5.3866,14.31,13.56,5.5498,35.74,1876.6,3.6324,0.99064,4.238109995801057,-0.6139902417804517,0.6604967009555937,0.578814921084709,0.38310280249861484,0.29689249843514715,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-59.0,kreep,24.216,7.571999999999999,0.73912,5.4462,7.6292,38.494,1432.4,4.129,1.1262,5.904373746793335,-0.26214658214278197,-0.20704287291740567,0.6506754498526779,0.07652508890865264,0.2774373049441192,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-57.0,kreep,20.747,6.2312,14.31,11.655,6.7852,44.318000000000005,2072.8,5.0819,1.3864,4.5167056186712795,-0.40460414993218385,0.5058330494978623,0.5313703402833752,0.36117598673735113,0.37717121842441964,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-55.0,kreep,25.222,4.3934,14.31,18.257,1.2534,39.583,2512.1,6.1634,1.6816,4.2268812322292835,-3.448682489773037,0.11338219897044047,0.5409207997425602,0.48911782533747694,0.4639608860694095,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-53.0,kreep,22.972,3.1083,0.62619,17.785999999999998,8.8852,43.298,2886.2,6.5484,1.7867,5.778802217807068,-1.759411653244727,-2.50632245044333,0.4510518506809727,0.2695196774237113,0.5148476300573692,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-51.0,kreep,22.45,3.533300000000001,20.042,10.244,7.9902,40.183,2803.4,7.0293,1.918,5.1558262782807285,-0.382722470524874,-0.49745336696049186,0.45531131600390284,0.44759257718613604,0.5279022364697403,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-49.0,kreep,22.894,3.6631,1.6351999999999998,20.758,11.248,36.7,2668.7,7.2608,1.9812,5.762485766502792,-1.0685985946952818,-1.9376829933436401,0.46869847906217826,0.3228681990717814,0.5254781821986316,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-47.0,kreep,22.108,4.1894,3.7382,17.774,6.7338,40.041,3085.7,6.4034,1.7471,5.423149648953458,-1.5368220370966312,-1.2505036280179587,0.46929603451063767,0.33138458734811604,0.5269366492448702,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-45.0,kreep,21.783,6.2252,8.6767,13.699,9.17885,39.648,2719.4,6.8631,1.8726,5.578890317758896,-0.4751187171714157,-0.36929283853725814,0.5348065444948534,0.33417882819253175,0.5130495649384781,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-43.0,kreep,23.27,5.8329,2.3118,15.974,8.575199999999999,37.682,2417.8,6.4491,1.7596,5.719617260923455,-0.9786481971581739,-0.9440908155504358,0.5540857301639199,0.2630960268195774,0.46757455139193876,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-41.0,kreep,17.541999999999998,3.7492,12.114,16.573999999999998,14.465,40.183,2024.2,5.8296,1.5905,4.320024264206173,0.40397320921901125,-0.37223725863318785,0.38895327580387873,0.43473941376858527,0.4048251169564016,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-39.0,kreep,23.939,4.687,11.85,11.604,7.976,40.183,2083.9,5.9161,1.6141,4.878085318744572,-0.3332655182267304,-0.0928445186304129,0.5343484263493175,0.35060509293755326,0.4140218053141675,HEA / functional RHEA layers,Graded/coating,0.3,low
28.0,-37.0,kreep,19.105,6.3433,14.808,13.688,7.754700000000001,40.183,2271.0,5.2873,1.4424,4.630822304329728,-0.27352866756991234,0.43579707152481656,0.5020944199396136,0.42723136207299994,0.40419022674801575,HEA / functional RHEA layers,Graded/coating,0.3,low
